category,welfareType,servId,servNm,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
제도,기타,SCH00044,장학생,재단법인 여객선안전재단,,교육,청소년,장학금/기타,특정기간,"[지원내용] ○ 인당 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 아래사항에 해당하는 선원의 자녀로서 고등학교 재학생○ (취업선원) 내항여객선 승선경력이 1년 이상○ (장해선원) 재해발생당시 승선경력이 1년 이상인 자로서 장해판정을 받은 선원 중 실업기간이 2년이상○ (순직선원) 순직당시 승선경력이 1년 이상※ 자세한 사항은 첨부파일 또는 홈페이지 참고",https://www.theksa.or.kr,,
제도,기타,SCH00045,코스모스장학금,재단법인박승희장학재단,,교육,청소년,장학금/기타,특정기간,"[지원내용] ※ 기관확인필요 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 선발공고일 현재 대한민국에 주소를 두고 거주하는 자 또는 그 자녀○ 이 땅의 민주주의와 진보적인 사회 발전을 위하고 열사의 정신을 구현하기 위해 모범적으로 활동하는 자 또는 그 자녀",http://cafe.daum.net/cosmos91,,
제도,기타,SCH00046,복지장학금,재단법인박승희장학재단,,교육,청소년,장학금/소득구분,특정기간,"[지원내용] ※ 기관확인필요 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 선발 공고일 현재 대한민국에 주소를 두고 거주하는 자 또는 그 자녀○ 학업을 계속하기 위하여 사회적 배려가 필요한 자",http://cafe.daum.net/cosmos91,,
제도,지자체(출자출연기관),SCH00047,다자녀장학금,광주광역시서구장학재단(학생지원),,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 70만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 2025년 1학기 전과목 평균 5등급 이내 / 3자녀 이상의 가정 / 공고일 현재 광주광역시 서구에 주민등록 상 1년 이상 주소를 둔 주민과 그 자녀",http://seogu.gwangju.kr,,
제도,기타,SCH00048,꿈더하기장학생,엔젤스헤이븐타조장학회,,교육,청소년,장학금/기타,특정기간,"[지원내용] ○ 1인당 최대 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 기존 장학생(재심사를 통해 최대 5년 지원)",http://www.angelshaven.or.kr/,,
제도,기타,SCH00049,조합원자녀장학금,강화군산림조합,,교육,청소년,장학금/기타,특정기간,"[지원내용] ○ 50만원 | [대상] 일반고, 1학년2학년3학년제한없음 | [조건] 조합원 자녀 및 직계 손자손녀중 현재 고등학교에 재학중인 자○ 조합원 신분을 3년 이상 보유한 조합원○ 출자금 200만원 이상 납입한 조합원○ 1가구 1자녀 지원",http://kanghwa.nfcf.or.kr,,
제도,기타,SCH00050,장학생,백곡장학회,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 50만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 성적우수장학생○ 예체능장학생:도 단위 이상 대회에서 3위 이내 입상자○ 효행장학생 / 공고일 현재 친권자 또는 본인이 주민등록상 주소를 계속해서 2년 이상 백곡면 내에 둔 자○ 백곡면에 거주하는 고등학생 또는 부모의 고등학생 자녀",http://www.jincheon.go.kr/village04/main.do,,
제도,기타,SCH00051,수협 장학금,수협재단,,교육,청소년,장학금/소득구분,특정기간,"[지원내용] ○ 100만원(생활비 보조 성격 장학) | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 법정사회보장대상자 또는 중위소득 100%이내에 해당하는 가구 / 국내 고등학교에 재학 중인 가정형편이 어려운 어업인 자녀○ 고등학교 및 고등학교 학력이 인정되는 평생교육시설과 이와 동등한 학력이 인정되는 각종 학교 재학생",http://www.shfoundation.or.kr,,
제도,기타,SCH00052,굿패밀리장학생,굿패밀리복지재단,,교육,청소년,장학금/소득구분,특정기간,"[지원내용] ○ 30만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 학업성적이 우수하고 성실하며 타의 모범이 되는 학생○ 가정 사정으로 인해 학비조달이 어려운 학생",http://goodfamily.or.kr/,,
제도,지자체(출자출연기관),SCH00053,카페폭포행복장학생,서대문구청,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 서대문구 청년희망드림기금운용심의위원회 결정 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 25년 가구원수별 기준 중위소득 100%이하의 생활이 곤란한 저소득 가구의 학생 / 공고일 포함 서대문구 소재 고등학교 재학생○ 서대문구 출생자 또는 관내 학교를 졸업한 자 중 문화 예술 체육 등의 분야에서 서대문구의 명에와 위상을 드높인 고등학생 ○ 초중등 교육법 제2조에 해당되는 학교를 재학 중인 학생 ○ 팀 카페로 필수 활동 / 공고일 포함 서대문구에 1년 이상 주민등록을 둔 관외 소재 고등학생",https://sdm.go.kr,,
제도,지자체(출자출연기관),SCH00054,성적우수장학금,강남구청,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 직전 학기 성적이 재적 학년 정원의 100분의 10 이내에 해당 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일(2025.09.04)을 포함하여 연속 1년 이상 강남구에 주민등록이 되어 있는 고등학생",https://www.gangnam.go.kr,,
제도,지자체(출자출연기관),SCH00055,특기장학금,강남구청,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 강남구 소재 고등학교에 재학중인 학생으로서 예술체육기능인문수리과학(수학 포함) 등 특정 분야에서 국가 광역시/도단위 이상 자치 단체 등이 주관하는 광역시/도단위 이상 대회(또는 교내 대회)에서 3위권 이내 입상한 자 / 공고일(2025.09.04) 포함 강남구 관내 연속 1년 이상 거주하고 있는 고등학생",https://www.gangnam.go.kr,,
제도,지자체(출자출연기관),SCH00056,귀뚜라미 문화재단 장학생(성취),서울특별시 도봉구청,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 학업 장려 및 생활 보조 장학금성 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 관내 학교 재학생 중 학년 석차 5% 이내 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 각 부문별 추천 인원보다 신청 인원이 많을 경우 도봉구 거주 기간 직전학기 석차(평점) 순 등으로 검토 / 장학생 선발 공고일(2025.07.02) 기준 주민등록상 도봉구 거주 기간 1년 이상",https://www.dobong.go.kr/,,
제도,지자체(출자출연기관),SCH00057,귀뚜라미 문화재단 장학생(재능),서울특별시 도봉구청,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 학업 장려 및 생활 보조 장학금성 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 예술 병역법시행령 제 68조의 11의 국내국제 예술경연대회 본선 참가자○ 체육 대한체육회 산하 종목별 협회 인정 광역시 및 도단위 1위 입상자 및 전국(국제)대회 3위 이내 입상자○ 기술 기능경기대회 중 광역시 및 도단위 이상 대회 1위 입상자 또는 전국(국제)대회 3위 이내 입상자○ 입상실적 인정(2024년 1월부터 공고일까지) / 장학생 선발 공고일(2025.07.02) 기준 주민등록상 도봉구 거주 기간 1년 이상",https://www.dobong.go.kr/,,
제도,지자체(출자출연기관),SCH00058,귀뚜라미 문화재단 장학생(희망),서울특별시 도봉구청,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 학업 장려 및 생활 보조 장학금성 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 국민기초생활보장법 상의 수급자 및 차상위계층 학생 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 장학생 선발 공고일(2025.07.02) 기준 주민등록상 도봉구 거주 기간 1년 이상",https://www.dobong.go.kr/,,
제도,지자체(출자출연기관),SCH00059,귀뚜라미 문화재단 장학생(모범),서울특별시 도봉구청,,교육,청소년,장학금/해당없음,특정기간,"[지원내용] ○ 학업 장려 및 생활 보조 장학금성 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 학교발전 공헌도 지역봉사활동참여도 등에 따라 각 학교장 추천 받은 학생 / 장학생 선발 공고일(2025.07.02) 기준 주민등록상 도봉구 거주 기간 1년 이상",https://www.dobong.go.kr/,,
제도,지자체(출자출연기관),SCH00060,일반장학생,서울특별시 광진구청,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 1학년 : 251학기 내신 등급 4등급 이내 (내신 5등급제)○ 2.3학년 : 251힉기 내신 등급 6등급 이내 (내신 9등급제) / 생활이 곤란한 학생 / 추천일 현재 계속하여 1년 이상(주민등록 기준) 광진구에 주소를 두고 있는 학생 / 추천일 현재 계속하여 1년 이상(주민등록 기준) 광진구에 주소를 두고 있는 학생",https://gwangjin.go.kr,,
제도,지자체(출자출연기관),SCH00061,성적우수장학생,서울특별시 광진구청,,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 24학년도 1학기 내신성적 2등급 이내 / 추천일 현재 계속하여 1년 이상(주민등록 기준) 광진구에 주소를 두고 있는 학생 / 추천일 현재 계속하여 1년 이상(주민등록 기준) 광진구에 주소를 두고 있는 학생",https://gwangjin.go.kr,,
제도,지자체(출자출연기관),SCH00062,모범장학생,재단법인 강서구장학회(서울),,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 100만원 | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 과목 평균 등급이 9등급 기준 4.0등급 이내인 자 / 품행이 단정하고 모범적인 고등학교 재학생 / 장학생 선발 공고일 현재 강서구에 1년 이상 계속 거주한 자",http://janghak.gangseo.seoul.kr,,
제도,지자체(출자출연기관),SCH00063,행복장학생,재단법인 강서구장학회(서울),,교육,청소년,장학금/지역연고,특정기간,"[지원내용] ○ 100만원(학업장려금) | [대상] 과학고국제고마이스터고영재고예술고외국어고일반고자율고제한없음체육고, 1학년2학년3학년제한없음 | [조건] 2025년 1학기 학업 성적이 재적 학년 정원의 100분의 60 이내에 해당하는 자○ 과목 평균 등급 9등급 기준 5.0 등급 이내 / 장학금 지원이 필요한 사회적 배려 대상 가구 내 고등학교 재학생 / ※ 기관확인필요 / 장학생 선발 공고일 현재 강서구에 1년 이상 계속 거주한 자",http://janghk.gangseo.seoul.kr,,
